,Time_Zone ,Date,Username,all_tweets_clean_links
748, Central Africa Standard Time	,2019-11-05,CDF Tanzania,"RT @THRDCOALITION: “President @MagufuliJP has asked me to convey his greetings. He appreciates CSOs' contribution to the development of our…	en	""[{'screen_name': 'thrdcoalition' 'name': """"tanzania human rights defenders' coalition (thrdc)"""" 'id': '518312225'} {'screen_name': 'magufulijp'"
749, Central Africa Standard Time	,2019-11-05,CDF Tanzania,RT @OxfamTz: Starting day 2 of the #CSO 'name': 'oxfam in tanzania' 'id': '775341835'} {'screen_name': 'twaweza_nisisi'
750, Central Africa Standard Time	,2019-11-05,CDF Tanzania,Ungana nasi kujadili mchango wa Azaki katika maendeleo ya nchi yetu. # 'name': 'foundation for civil society' 'id': '138351590'} {'screen_name': 'msichanauwezo'
751, Central Africa Standard Time	,2019-11-05,CDF Tanzania,RT @ 'name': 'watetezitv' 'id': '1085851244680351745'} {'screen_name': 'olengurumwao'
752, Central Africa Standard Time	,2019-11-05,CDF Tanzania,"""""""Tunazitambua Asasi za Kiraia hapa nchini kama wadau wakubwa katika utekelezaji wa Mpango wa Taifa wa Kutokomeza Ukatili Dhidi ya  Waziri Mkuu wa Jamhuri ya Muungano wa Tanzania #WikiYaAzaki2019 #CSOWeek2019  @FCSTZ @CSOWeek  "
753, Central Africa Standard Time	,2019-11-05,CDF Tanzania,RT @OxfamTz: “President @MagufuliJP has asked me to convey his greetings and he appreciates CSO’s contribution to the development of Tanzan…	en	[{'screen_name': 'oxfamtz' 'name': 'oxfam in tanzania' 'id': '775341835'} {'screen_name': 'magufulijp'
754, Central Africa Standard Time	,2019-11-05,CDF Tanzania,Ili kuleta maendeleo makubwa hapa nchini Tanzania katika sekta zote ushirikiano ni muhimu sana. 'Wote tunajenga nyumba moja!' @CSOWeek @FCSTZ @humanrightstz @scitanzania @MsichanaUwezo @policy_F @unwomenafrica @Twaweza_NiSisi @UNATanzania @HakiElimu @WiLDAFTz @WateteziTV	tl	[{'screen_name': 'csoweek' 'name': 'cso week'
755, Central Africa Standard Time	,2019-11-05,CDF Tanzania,RT @FCSTZ: Mhe Rais John Pombe Magufuli anatambua mchango wa sekta ya Asasi za kiraia kwenye mchakato wa kuleta maendeleo. #WikiYaAzaki201…	in	[{'screen_name': 'fcstz' 'name': 'foundation for civil society' 'id': '138351590'}]	[]	[]	0	12	0	[]	[]	
756, Central Africa Standard Time	,2019-11-04,CDF Tanzania,RT @CanadaTanzania: October is  'name': 'high comm. of canada' 'id': '1490553384'}]	[]	[]	0	12	0	['makeanimpact']	[]	
757, Central Africa Standard Time	,2019-11-04,CDF Tanzania,RT @JacklineVictor5: @FCSTZ @KiwangaFrancis  “Leo ni siku ya kuzindua  # 'name': 'jackline victor' 'id': '1164117025943429120'} {'screen_name': 'fcstz'
758, Central Africa Standard Time	,2019-11-04,CDF Tanzania,CDF tupo hapa Jamuhuri Stadium Dodoma kwa ajili ya #CSOWeek2019  Karibu kwenye banda letu ili tuelimishane na kujadili juu ya ulinzi na ustawi wa watoto hapa Tanzania @FCSTZ @humanrightstz @MsichanaUwezo @SwedeninTZ @CanadaTanzania @unwomenafrica @wizara_afyatz @majaliwa_kassim  
759, Central Africa Standard Time	,2019-11-04,CDF Tanzania,"""""""A journey of a thousand miles begins with a single step""""   nothing can stop you @cdftz  wishes all the form four students best wishes in their final exams! @wizara_elimuTz @SwedeninTZ @NorAmbTz @UNFPATanzania @Verheul_Jeroen @UNICEFTanzania  "
760, Central Africa Standard Time	,2019-11-02,CDF Tanzania,""""""" Program Officer  @FORWARDUK #mylegacy  "
761, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Leadership skills is important for girls in Tanzania this knowledge gives girls power in decision making and seeking for solution in places where they live."""" Nancy Minja Programme Officer @cdftz  #mylegacy @FORWARDUK @NorAmbTz @SwedeninTZ @Verheul_Jeroen @UNFPATanzania  "
762, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Persue what you are passionate about despite it being a man's or women's job.  Get girls to solve the current and future problems in our schools."""" Ms. Nahida Esmail Award winning Author #mylegacy  "
763, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""The more you learn the more you earn."""" Warren Buffett """"We constantly seek for money we forget to learn and plan for our future."""" Ms. Fortunata Temu Founder- #mylegacy  @SwedeninTZ @Verheul_Jeroen @IrlEmbTanzania @wizara_elimuTz @NorAmbTz @UNFPATanzania @UNICEFTanzania  "
764, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Tuna kasumba ya kutaka kufahamu nini mwajiri anachokitaka lakini pia tuangalie nini mwajiriwa anahitaji malipo kwa wakati yazingatiwe na pia mazingira mazuri ya kazi lazima yazingatiwe."""" Mr Albert Okal Programme Coordinator"
765, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Idadi kubwa ya watu katika Afrika ni vijana kati ya miaka 15-24.  Tunatengeneza vipi soko la ajira kwa vijana? Vijana tukiwa shuleni tuwe na mawazo mapana tujifunze mifumo ya kiteknolojia pia tuwe na fikra za kiutafiti."""" Mr Albert Okal Programme Coordinator"
766, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Parents do not limit your children do not choose their carrier path guide them. And to my fellow youth do the right thing at the right time."""" Mr. Benedict Kikove- Asvisor on Political Affairs"
767, Central Africa Standard Time	,2019-11-02,CDF Tanzania, Country Director- @CvPeopleAfrica :  ▪Communication is ESSENTIAL  ▪Strong work Ethic ▪Problem solving mindset ▪Team work spirit ▪Leadership ▪Positive attitude ▪Computer Skills ▪Management of Emotion  #mylegacy  
768, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""""""Need to have creativity and innovation to transform our economy and contribute to solving social economic problems in our communities."""" Mr. Simbeye ED @tpsftz  @wizara_elimuTz @UNFPATanzania @NorAmbTz @SwedeninTZ @USAIDTanzania @UNICEFTanzania #mylegacy  "
769, Central Africa Standard Time	,2019-11-02,CDF Tanzania,"""“TZ is adding 1.2 million people in the economy every year.  Growth rate of employers is very small as opposed to the rate of growth of employers in the economy."""" Mr. Simbeye ED of Tanzania Private Sector Foundation (TPSF)   #mylegacy @tpsftz @SwedeninTZ @NorAmbTz  "
